Airline,Departure Time,Arrival Time,Price,Currency,Layovers,Departure Date,Source Airport,Destination Airport
UA,2024-10-05T23:20:00,2024-10-06T09:44:00,661.72,EUR,IAD,2024-10-05,SFO,PHL
UA,2024-10-05T08:15:00,2024-10-05T18:40:00,661.72,EUR,IAD,2024-10-05,SFO,PHL
UA,2024-10-05T06:45:00,2024-10-05T18:40:00,661.72,EUR,IAD,2024-10-05,SFO,PHL
UA,2024-10-05T21:40:00,2024-10-06T09:44:00,661.72,EUR,IAD,2024-10-05,SFO,PHL
UA,2024-10-05T23:20:00,2024-10-06T13:45:00,666.75,EUR,IAD,2024-10-05,SFO,PHL
UA,2024-10-05T21:40:00,2024-10-06T13:45:00,666.75,EUR,IAD,2024-10-05,SFO,PHL
UA,2024-10-05T08:35:00,2024-10-06T09:44:00,666.75,EUR,DCA,2024-10-05,SFO,PHL
UA,2024-10-05T08:35:00,2024-10-06T13:45:00,666.75,EUR,DCA,2024-10-05,SFO,PHL
UA,2024-10-05T10:50:00,2024-10-05T23:41:00,697.19,EUR,SEA,2024-10-05,SFO,PHL
UA,2024-10-05T19:46:00,2024-10-06T17:53:00,702.22,EUR,SEA,2024-10-05,SFO,PHL
UA,2024-10-05T19:46:00,2024-10-07T05:41:00,702.22,EUR,SEA,2024-10-05,SFO,PHL
AS,2024-10-05T07:00:00,2024-10-06T11:40:00,745.41,EUR,AUS,2024-10-05,SFO,PHL
AS,2024-10-05T13:26:00,2024-10-06T09:44:00,755.97,EUR,IAD,2024-10-05,SFO,PHL
AS,2024-10-05T13:26:00,2024-10-06T13:45:00,755.97,EUR,IAD,2024-10-05,SFO,PHL
AS,2024-10-05T08:00:00,2024-10-06T09:44:00,755.97,EUR,DCA,2024-10-05,SFO,PHL
AS,2024-10-05T08:00:00,2024-10-06T13:45:00,755.97,EUR,DCA,2024-10-05,SFO,PHL
F9,2024-10-05T20:57:00,2024-10-05T22:59:00,45.81,EUR,,2024-10-05,SFO,PHX
AS,2024-10-05T12:49:00,2024-10-05T14:47:00,102.79,EUR,,2024-10-05,SFO,PHX
F9,2024-10-05T13:50:00,2024-10-05T18:25:00,116.69,EUR,LAS,2024-10-05,SFO,PHX
F9,2024-10-05T13:48:00,2024-10-05T19:58:00,116.69,EUR,DEN,2024-10-05,SFO,PHX
F9,2024-10-05T06:00:00,2024-10-05T12:59:00,116.69,EUR,DEN,2024-10-05,SFO,PHX
F9,2024-10-05T13:48:00,2024-10-05T22:24:00,116.69,EUR,DEN,2024-10-05,SFO,PHX
F9,2024-10-05T06:00:00,2024-10-05T15:41:00,121.72,EUR,DEN,2024-10-05,SFO,PHX
F9,2024-10-05T21:45:00,2024-10-06T08:43:00,121.72,EUR,LAS,2024-10-05,SFO,PHX
F9,2024-10-05T18:17:00,2024-10-06T08:43:00,121.72,EUR,LAS,2024-10-05,SFO,PHX
F9,2024-10-05T21:45:00,2024-10-06T15:08:00,121.72,EUR,LAS,2024-10-05,SFO,PHX
F9,2024-10-05T18:17:00,2024-10-06T15:08:00,121.72,EUR,LAS,2024-10-05,SFO,PHX
UA,2024-10-05T11:10:00,2024-10-05T13:12:00,135.04,EUR,,2024-10-05,SFO,PHX
UA,2024-10-05T16:45:00,2024-10-05T18:47:00,135.04,EUR,,2024-10-05,SFO,PHX
UA,2024-10-05T19:10:00,2024-10-05T21:12:00,135.04,EUR,,2024-10-05,SFO,PHX
UA,2024-10-05T21:07:00,2024-10-05T23:09:00,135.04,EUR,,2024-10-05,SFO,PHX
UA,2024-10-05T19:10:00,2024-10-05T22:57:00,143.57,EUR,LAX,2024-10-05,SFO,PHX
UA,2024-10-05T06:00:00,2024-10-05T09:49:00,143.57,EUR,LAX,2024-10-05,SFO,PHX
UA,2024-10-05T18:50:00,2024-10-05T22:57:00,143.57,EUR,LAX,2024-10-05,SFO,PHX
UA,2024-10-05T08:57:00,2024-10-05T14:33:00,143.57,EUR,LAX,2024-10-05,SFO,PHX
UA,2024-10-05T05:05:00,2024-10-05T10:36:00,222.04,EUR,DEN,2024-10-05,SFO,PHX
UA,2024-10-05T06:30:00,2024-10-05T12:26:00,222.04,EUR,DEN,2024-10-05,SFO,PHX
UA,2024-10-05T05:05:00,2024-10-05T12:26:00,222.04,EUR,DEN,2024-10-05,SFO,PHX
UA,2024-10-05T14:25:00,2024-10-05T20:17:00,227.42,EUR,DEN,2024-10-05,SFO,PHX
UA,2024-10-05T16:01:00,2024-10-05T21:59:00,227.42,EUR,DEN,2024-10-05,SFO,PHX
UA,2024-10-05T12:57:00,2024-10-05T20:17:00,227.42,EUR,DEN,2024-10-05,SFO,PHX
UA,2024-10-05T14:25:00,2024-10-05T21:59:00,227.42,EUR,DEN,2024-10-05,SFO,PHX
UA,2024-10-05T08:49:00,2024-10-05T17:14:00,227.42,EUR,DEN,2024-10-05,SFO,PHX
AS,2024-10-05T12:10:00,2024-10-05T17:52:00,233.87,EUR,PDX,2024-10-05,SFO,PHX
AS,2024-10-05T09:47:00,2024-10-05T16:01:00,233.87,EUR,PDX,2024-10-05,SFO,PHX
AS,2024-10-05T06:00:00,2024-10-05T13:05:00,233.87,EUR,PDX,2024-10-05,SFO,PHX
AS,2024-10-05T09:47:00,2024-10-05T17:52:00,233.87,EUR,PDX,2024-10-05,SFO,PHX
AS,2024-10-05T06:00:00,2024-10-05T16:01:00,238.9,EUR,PDX,2024-10-05,SFO,PHX
UA,2024-10-05T06:00:00,2024-10-05T14:33:00,242.12,EUR,LAX,2024-10-05,SFO,PHX
UA,2024-10-05T11:12:00,2024-10-05T17:14:00,246.77,EUR,DEN,2024-10-05,SFO,PHX
UA,2024-10-05T22:56:00,2024-10-06T09:49:00,259.32,EUR,LAX,2024-10-05,SFO,PHX
AS,2024-10-05T08:22:00,2024-10-05T14:43:00,322.02,EUR,SEA,2024-10-05,SFO,PHX
AS,2024-10-05T10:15:00,2024-10-05T17:50:00,322.02,EUR,SEA,2024-10-05,SFO,PHX
AS,2024-10-05T14:32:00,2024-10-05T21:00:00,322.02,EUR,SEA,2024-10-05,SFO,PHX
AS,2024-10-05T08:22:00,2024-10-05T17:50:00,327.05,EUR,SEA,2024-10-05,SFO,PHX
AS,2024-10-05T10:15:00,2024-10-05T19:50:00,327.05,EUR,SEA,2024-10-05,SFO,PHX
B6,2024-10-05T06:15:00,2024-10-05T20:50:00,351.04,EUR,BOS,2024-10-05,SFO,PHX
B6,2024-10-05T21:30:00,2024-10-06T20:50:00,356.07,EUR,BOS,2024-10-05,SFO,PHX
HA,2024-10-05T08:15:00,2024-10-05T23:05:00,600.74,EUR,HNL,2024-10-05,SFO,PHX
UA,2024-10-05T14:59:00,2024-10-05T22:20:00,613.34,EUR,IAH,2024-10-05,SFO,PHX
UA,2024-10-05T11:20:00,2024-10-05T19:02:00,613.34,EUR,IAH,2024-10-05,SFO,PHX
F9,2024-10-05T13:48:00,2024-10-06T11:37:00,138.92,EUR,DEN,2024-10-05,SFO,PIT
F9,2024-10-05T06:00:00,2024-10-06T11:37:00,138.92,EUR,DEN,2024-10-05,SFO,PIT
B6,2024-10-05T06:15:00,2024-10-05T17:25:00,211.29,EUR,BOS,2024-10-05,SFO,PIT
B6,2024-10-05T09:00:00,2024-10-05T21:13:00,211.29,EUR,BOS,2024-10-05,SFO,PIT
B6,2024-10-05T06:15:00,2024-10-05T21:13:00,216.32,EUR,BOS,2024-10-05,SFO,PIT
AS,2024-10-05T10:15:00,2024-10-05T21:30:00,216.67,EUR,SEA,2024-10-05,SFO,PIT
B6,2024-10-05T09:00:00,2024-10-06T08:30:00,329.2,EUR,BOS,2024-10-05,SFO,PIT
AS,2024-10-05T08:22:00,2024-10-05T21:30:00,335.99,EUR,SEA,2024-10-05,SFO,PIT
UA,2024-10-05T08:50:00,2024-10-05T16:43:00,375.84,EUR,,2024-10-05,SFO,PIT
UA,2024-10-05T05:05:00,2024-10-05T14:52:00,384.37,EUR,DEN,2024-10-05,SFO,PIT
UA,2024-10-05T08:49:00,2024-10-05T18:48:00,384.37,EUR,DEN,2024-10-05,SFO,PIT
UA,2024-10-05T12:57:00,2024-10-05T22:57:00,384.37,EUR,DEN,2024-10-05,SFO,PIT
UA,2024-10-05T13:05:00,2024-10-05T23:15:00,384.37,EUR,IAD,2024-10-05,SFO,PIT
UA,2024-10-05T13:31:00,2024-10-05T23:42:00,384.37,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T23:20:00,2024-10-06T09:31:00,384.37,EUR,IAD,2024-10-05,SFO,PIT
UA,2024-10-05T23:35:00,2024-10-06T09:47:00,384.37,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T22:45:00,2024-10-06T09:47:00,384.37,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T11:20:00,2024-10-05T22:33:00,384.37,EUR,IAH,2024-10-05,SFO,PIT
UA,2024-10-05T23:40:00,2024-10-06T10:59:00,384.37,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T23:59:00,2024-10-06T11:32:00,384.37,EUR,IAH,2024-10-05,SFO,PIT
UA,2024-10-05T11:12:00,2024-10-05T22:57:00,384.37,EUR,DEN,2024-10-05,SFO,PIT
UA,2024-10-05T21:40:00,2024-10-06T09:31:00,384.37,EUR,IAD,2024-10-05,SFO,PIT
UA,2024-10-05T08:50:00,2024-10-05T20:51:00,384.37,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T06:30:00,2024-10-05T18:48:00,384.37,EUR,DEN,2024-10-05,SFO,PIT
UA,2024-10-05T22:35:00,2024-10-06T10:59:00,384.37,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T23:40:00,2024-10-06T12:08:00,384.37,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T10:44:00,2024-10-05T23:42:00,384.37,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T09:16:00,2024-10-05T22:33:00,384.37,EUR,IAH,2024-10-05,SFO,PIT
UA,2024-10-05T22:35:00,2024-10-06T12:08:00,384.37,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T10:44:00,2024-10-05T20:56:00,384.37,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T06:15:00,2024-10-05T16:52:00,384.37,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T08:15:00,2024-10-05T19:01:00,384.37,EUR,IAD,2024-10-05,SFO,PIT
UA,2024-10-05T09:03:00,2024-10-05T20:56:00,384.37,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T11:20:00,2024-10-05T23:15:00,384.37,EUR,IAD,2024-10-05,SFO,PIT
UA,2024-10-05T06:45:00,2024-10-05T19:01:00,384.37,EUR,IAD,2024-10-05,SFO,PIT
UA,2024-10-05T07:00:00,2024-10-05T20:51:00,384.37,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T08:50:00,2024-10-05T22:57:00,384.37,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T23:59:00,2024-10-06T13:12:00,388.86,EUR,IAH,2024-10-05,SFO,PIT
B6,2024-10-05T21:30:00,2024-10-06T17:24:00,446.37,EUR,BOS,2024-10-05,SFO,PIT
B6,2024-10-05T21:30:00,2024-10-06T14:38:00,486.15,EUR,BOS,2024-10-05,SFO,PIT
UA,2024-10-05T09:22:00,2024-10-05T21:30:00,513.37,EUR,SEA,2024-10-05,SFO,PIT
UA,2024-10-05T19:10:00,2024-10-06T14:52:00,520.55,EUR,DEN,2024-10-05,SFO,PIT
UA,2024-10-05T11:00:00,2024-10-05T22:57:00,531.64,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T07:00:00,2024-10-05T19:27:00,531.64,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T05:00:00,2024-10-05T16:08:00,537.02,EUR,IAH,2024-10-05,SFO,PIT
UA,2024-10-05T23:35:00,2024-10-06T13:12:00,543.12,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T22:45:00,2024-10-06T13:12:00,543.12,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T23:20:00,2024-10-06T13:54:00,576.45,EUR,IAD,2024-10-05,SFO,PIT
UA,2024-10-05T21:40:00,2024-10-06T13:54:00,576.45,EUR,IAD,2024-10-05,SFO,PIT
UA,2024-10-05T08:35:00,2024-10-05T23:15:00,576.45,EUR,DCA,2024-10-05,SFO,PIT
UA,2024-10-05T08:35:00,2024-10-06T09:31:00,576.45,EUR,DCA,2024-10-05,SFO,PIT
AS,2024-10-05T07:45:00,2024-10-05T20:51:00,593.99,EUR,EWR,2024-10-05,SFO,PIT
AS,2024-10-05T10:27:00,2024-10-05T23:42:00,610.85,EUR,ORD,2024-10-05,SFO,PIT
AS,2024-10-05T21:08:00,2024-10-06T08:56:00,640.22,EUR,EWR,2024-10-05,SFO,PIT
AS,2024-10-05T21:08:00,2024-10-06T10:59:00,640.22,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T00:35:00,2024-10-05T11:32:00,646.67,EUR,IAH,2024-10-05,SFO,PIT
UA,2024-10-05T14:30:00,2024-10-06T08:56:00,652.77,EUR,EWR,2024-10-05,SFO,PIT
UA,2024-10-05T18:29:00,2024-10-06T20:56:00,652.96,EUR,OMA,2024-10-05,SFO,PIT
UA,2024-10-05T18:35:00,2024-10-06T13:12:00,658.34,EUR,IAH,2024-10-05,SFO,PIT
AS,2024-10-05T08:00:00,2024-10-05T23:15:00,665.67,EUR,DCA,2024-10-05,SFO,PIT
AS,2024-10-05T13:26:00,2024-10-06T09:31:00,665.67,EUR,IAD,2024-10-05,SFO,PIT
AS,2024-10-05T13:26:00,2024-10-06T13:54:00,665.67,EUR,IAD,2024-10-05,SFO,PIT
AS,2024-10-05T10:27:00,2024-10-05T20:56:00,669.24,EUR,ORD,2024-10-05,SFO,PIT
UA,2024-10-05T22:39:00,2024-10-06T16:52:00,720.69,EUR,SMF,2024-10-05,SFO,PIT
UA,2024-10-05T16:25:00,2024-10-06T16:52:00,720.69,EUR,SMF,2024-10-05,SFO,PIT
AS,2024-10-05T08:00:00,2024-10-06T09:31:00,755.97,EUR,DCA,2024-10-05,SFO,PIT
F9,2024-10-05T08:43:00,2024-10-05T10:17:00,44.74,EUR,,2024-10-05,SFO,SAN
F9,2024-10-05T19:45:00,2024-10-05T21:19:00,44.74,EUR,,2024-10-05,SFO,SAN
AS,2024-10-05T13:28:00,2024-10-05T15:05:00,100.64,EUR,,2024-10-05,SFO,SAN
AS,2024-10-05T16:29:00,2024-10-05T18:06:00,100.64,EUR,,2024-10-05,SFO,SAN
AS,2024-10-05T06:00:00,2024-10-05T07:38:00,100.64,EUR,,2024-10-05,SFO,SAN
AS,2024-10-05T08:00:00,2024-10-05T09:40:00,100.64,EUR,,2024-10-05,SFO,SAN
F9,2024-10-05T06:00:00,2024-10-05T13:30:00,116.69,EUR,DEN,2024-10-05,SFO,SAN
AS,2024-10-05T14:40:00,2024-10-05T18:08:00,119.92,EUR,LAS,2024-10-05,SFO,SAN
F9,2024-10-05T21:45:00,2024-10-06T08:02:00,121.72,EUR,LAS,2024-10-05,SFO,SAN
F9,2024-10-05T18:17:00,2024-10-06T08:02:00,121.72,EUR,LAS,2024-10-05,SFO,SAN
F9,2024-10-05T21:45:00,2024-10-06T15:42:00,121.72,EUR,LAS,2024-10-05,SFO,SAN
F9,2024-10-05T18:17:00,2024-10-06T15:42:00,121.72,EUR,LAS,2024-10-05,SFO,SAN
F9,2024-10-05T06:00:00,2024-10-05T18:15:00,121.72,EUR,DEN,2024-10-05,SFO,SAN
F9,2024-10-05T13:48:00,2024-10-06T07:00:00,121.72,EUR,DEN,2024-10-05,SFO,SAN
UA,2024-10-05T06:20:00,2024-10-05T07:57:00,128.59,EUR,,2024-10-05,SFO,SAN
UA,2024-10-05T20:20:00,2024-10-05T21:59:00,128.59,EUR,,2024-10-05,SFO,SAN
UA,2024-10-05T22:20:00,2024-10-05T23:59:00,128.59,EUR,,2024-10-05,SFO,SAN
UA,2024-10-05T08:50:00,2024-10-05T10:29:00,133.96,EUR,,2024-10-05,SFO,SAN
UA,2024-10-05T13:20:00,2024-10-05T14:59:00,133.96,EUR,,2024-10-05,SFO,SAN
UA,2024-10-05T16:50:00,2024-10-05T18:29:00,133.96,EUR,,2024-10-05,SFO,SAN
UA,2024-10-05T06:00:00,2024-10-05T10:02:00,137.12,EUR,LAX,2024-10-05,SFO,SAN
UA,2024-10-05T19:10:00,2024-10-05T23:49:00,137.12,EUR,LAX,2024-10-05,SFO,SAN
UA,2024-10-05T18:50:00,2024-10-05T23:49:00,204.84,EUR,LAX,2024-10-05,SFO,SAN
AS,2024-10-05T12:49:00,2024-10-05T18:19:00,206.99,EUR,PHX,2024-10-05,SFO,SAN
AS,2024-10-05T07:00:00,2024-10-05T18:08:00,210.95,EUR,LAS,2024-10-05,SFO,SAN
B6,2024-10-05T22:25:00,2024-10-06T20:55:00,315.22,EUR,FLL,2024-10-05,SFO,SAN
UA,2024-10-05T13:05:00,2024-10-05T18:08:00,355.34,EUR,LAS,2024-10-05,SFO,SAN
B6,2024-10-05T06:15:00,2024-10-05T19:15:00,371.47,EUR,BOS,2024-10-05,SFO,SAN
AS,2024-10-05T12:10:00,2024-10-05T16:57:00,375.77,EUR,PDX,2024-10-05,SFO,SAN
AS,2024-10-05T14:00:00,2024-10-05T20:19:00,375.77,EUR,PDX,2024-10-05,SFO,SAN
AS,2024-10-05T06:00:00,2024-10-05T13:02:00,375.77,EUR,PDX,2024-10-05,SFO,SAN
AS,2024-10-05T09:47:00,2024-10-05T16:57:00,375.77,EUR,PDX,2024-10-05,SFO,SAN
AS,2024-10-05T12:10:00,2024-10-05T20:19:00,375.77,EUR,PDX,2024-10-05,SFO,SAN
AS,2024-10-05T17:40:00,2024-10-05T23:20:00,375.77,EUR,PDX,2024-10-05,SFO,SAN
AS,2024-10-05T14:00:00,2024-10-05T23:20:00,380.8,EUR,PDX,2024-10-05,SFO,SAN
UA,2024-10-05T22:56:00,2024-10-06T10:02:00,390.47,EUR,LAX,2024-10-05,SFO,SAN
AS,2024-10-05T07:45:00,2024-10-05T22:00:00,391.89,EUR,EWR,2024-10-05,SFO,SAN
AS,2024-10-05T07:00:00,2024-10-05T18:55:00,412.61,EUR,OGG,2024-10-05,SFO,SAN
AS,2024-10-05T11:35:00,2024-10-06T07:20:00,412.61,EUR,HNL,2024-10-05,SFO,SAN
UA,2024-10-05T16:15:00,2024-10-05T20:40:00,414.47,EUR,FAT,2024-10-05,SFO,SAN
HA,2024-10-05T08:15:00,2024-10-05T21:40:00,431.96,EUR,HNL,2024-10-05,SFO,SAN
HA,2024-10-05T07:15:00,2024-10-05T19:05:00,451.31,EUR,OGG,2024-10-05,SFO,SAN
UA,2024-10-05T16:20:00,2024-10-05T20:00:00,460.69,EUR,LAX,2024-10-05,SFO,SAN
UA,2024-10-05T16:01:00,2024-10-05T22:11:00,463.92,EUR,DEN,2024-10-05,SFO,SAN
AS,2024-10-05T06:00:00,2024-10-05T10:02:00,474.67,EUR,LAX,2024-10-05,SFO,SAN
UA,2024-10-05T08:30:00,2024-10-05T12:12:00,475.74,EUR,SMF,2024-10-05,SFO,SAN
AS,2024-10-05T16:59:00,2024-10-05T23:49:00,479.7,EUR,LAX,2024-10-05,SFO,SAN
AS,2024-10-05T12:39:00,2024-10-05T20:00:00,479.7,EUR,LAX,2024-10-05,SFO,SAN
UA,2024-10-05T11:07:00,2024-10-05T14:16:00,513.37,EUR,SBP,2024-10-05,SFO,SAN
UA,2024-10-05T12:55:00,2024-10-05T16:15:00,517.67,EUR,MRY,2024-10-05,SFO,SAN
UA,2024-10-05T10:55:00,2024-10-05T16:57:00,547.77,EUR,PDX,2024-10-05,SFO,SAN
UA,2024-10-05T11:20:00,2024-10-05T15:39:00,567.12,EUR,FAT,2024-10-05,SFO,SAN
UA,2024-10-05T16:25:00,2024-10-05T20:19:00,777.82,EUR,SMF,2024-10-05,SFO,SAN
F9,2024-10-05T13:48:00,2024-10-05T20:46:00,79.07,EUR,DEN,2024-10-05,SFO,SEA
F9,2024-10-05T06:00:00,2024-10-05T20:46:00,84.1,EUR,DEN,2024-10-05,SFO,SEA
F9,2024-10-05T13:48:00,2024-10-06T08:01:00,84.1,EUR,DEN,2024-10-05,SFO,SEA
F9,2024-10-05T13:25:00,2024-10-06T11:31:00,84.1,EUR,ONT,2024-10-05,SFO,SEA
F9,2024-10-05T06:00:00,2024-10-06T08:01:00,84.1,EUR,DEN,2024-10-05,SFO,SEA
F9,2024-10-05T21:45:00,2024-10-06T13:56:00,84.1,EUR,LAS,2024-10-05,SFO,SEA
F9,2024-10-05T18:17:00,2024-10-06T13:56:00,84.1,EUR,LAS,2024-10-05,SFO,SEA
F9,2024-10-05T21:45:00,2024-10-06T18:32:00,84.1,EUR,LAS,2024-10-05,SFO,SEA
F9,2024-10-05T18:17:00,2024-10-06T18:32:00,84.1,EUR,LAS,2024-10-05,SFO,SEA
AS,2024-10-05T19:05:00,2024-10-05T21:13:00,198.46,EUR,,2024-10-05,SFO,SEA
AS,2024-10-05T19:47:00,2024-10-05T22:00:00,198.46,EUR,,2024-10-05,SFO,SEA
AS,2024-10-05T16:40:00,2024-10-05T18:55:00,198.46,EUR,,2024-10-05,SFO,SEA
AS,2024-10-05T10:15:00,2024-10-05T12:32:00,198.46,EUR,,2024-10-05,SFO,SEA
AS,2024-10-05T08:22:00,2024-10-05T10:40:00,198.46,EUR,,2024-10-05,SFO,SEA
AS,2024-10-05T14:32:00,2024-10-05T16:50:00,198.46,EUR,,2024-10-05,SFO,SEA
AS,2024-10-05T14:00:00,2024-10-05T17:50:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T12:10:00,2024-10-05T16:05:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T06:00:00,2024-10-05T10:17:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T12:10:00,2024-10-05T17:50:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T09:47:00,2024-10-05T16:05:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T17:40:00,2024-10-05T21:50:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T14:00:00,2024-10-05T18:53:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T09:47:00,2024-10-05T14:56:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T06:00:00,2024-10-05T11:17:00,223.12,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T12:49:00,2024-10-05T18:51:00,227.42,EUR,PHX,2024-10-05,SFO,SEA
AS,2024-10-05T19:30:00,2024-10-06T06:06:00,228.15,EUR,PDX,2024-10-05,SFO,SEA
AS,2024-10-05T17:40:00,2024-10-06T06:06:00,228.15,EUR,PDX,2024-10-05,SFO,SEA
UA,2024-10-05T06:15:00,2024-10-05T08:28:00,229.64,EUR,,2024-10-05,SFO,SEA
UA,2024-10-05T19:46:00,2024-10-05T22:00:00,229.64,EUR,,2024-10-05,SFO,SEA
AS,2024-10-05T12:49:00,2024-10-05T22:00:00,232.45,EUR,PHX,2024-10-05,SFO,SEA
UA,2024-10-05T06:30:00,2024-10-05T13:40:00,238.17,EUR,DEN,2024-10-05,SFO,SEA
UA,2024-10-05T06:00:00,2024-10-05T14:12:00,238.17,EUR,LAX,2024-10-05,SFO,SEA
UA,2024-10-05T05:05:00,2024-10-05T13:40:00,238.17,EUR,DEN,2024-10-05,SFO,SEA
UA,2024-10-05T16:25:00,2024-10-05T18:38:00,245.76,EUR,,2024-10-05,SFO,SEA
UA,2024-10-05T13:10:00,2024-10-05T15:24:00,245.76,EUR,,2024-10-05,SFO,SEA
UA,2024-10-05T09:22:00,2024-10-05T11:42:00,245.76,EUR,,2024-10-05,SFO,SEA
UA,2024-10-05T10:50:00,2024-10-05T13:10:00,245.76,EUR,,2024-10-05,SFO,SEA
AS,2024-10-05T14:40:00,2024-10-05T19:45:00,249.99,EUR,LAS,2024-10-05,SFO,SEA
AS,2024-10-05T07:00:00,2024-10-05T12:50:00,249.99,EUR,LAS,2024-10-05,SFO,SEA
AS,2024-10-05T07:00:00,2024-10-05T13:50:00,249.99,EUR,LAS,2024-10-05,SFO,SEA
AS,2024-10-05T14:40:00,2024-10-05T21:59:00,249.99,EUR,LAS,2024-10-05,SFO,SEA
UA,2024-10-05T08:57:00,2024-10-05T14:12:00,254.29,EUR,LAX,2024-10-05,SFO,SEA
UA,2024-10-05T17:20:00,2024-10-05T22:47:00,254.29,EUR,LAX,2024-10-05,SFO,SEA
UA,2024-10-05T16:20:00,2024-10-05T22:47:00,254.29,EUR,LAX,2024-10-05,SFO,SEA
UA,2024-10-05T14:25:00,2024-10-05T21:15:00,254.29,EUR,DEN,2024-10-05,SFO,SEA
UA,2024-10-05T16:01:00,2024-10-05T23:05:00,254.29,EUR,DEN,2024-10-05,SFO,SEA
UA,2024-10-05T12:57:00,2024-10-05T21:15:00,254.29,EUR,DEN,2024-10-05,SFO,SEA
UA,2024-10-05T14:25:00,2024-10-05T23:05:00,254.29,EUR,DEN,2024-10-05,SFO,SEA
UA,2024-10-05T08:49:00,2024-10-05T17:51:00,254.29,EUR,DEN,2024-10-05,SFO,SEA
UA,2024-10-05T11:12:00,2024-10-05T17:51:00,254.29,EUR,DEN,2024-10-05,SFO,SEA
AS,2024-10-05T08:48:00,2024-10-05T14:22:00,276.87,EUR,LAX,2024-10-05,SFO,SEA
AS,2024-10-05T08:48:00,2024-10-05T16:49:00,276.87,EUR,LAX,2024-10-05,SFO,SEA
AS,2024-10-05T16:59:00,2024-10-05T22:39:00,276.87,EUR,LAX,2024-10-05,SFO,SEA
AS,2024-10-05T12:39:00,2024-10-05T20:43:00,276.87,EUR,LAX,2024-10-05,SFO,SEA
AS,2024-10-05T10:41:00,2024-10-05T16:49:00,276.87,EUR,LAX,2024-10-05,SFO,SEA
AS,2024-10-05T10:41:00,2024-10-05T17:24:00,276.87,EUR,LAX,2024-10-05,SFO,SEA
AS,2024-10-05T12:39:00,2024-10-05T22:39:00,281.9,EUR,LAX,2024-10-05,SFO,SEA
AS,2024-10-05T06:00:00,2024-10-05T10:59:00,328.47,EUR,SNA,2024-10-05,SFO,SEA
AS,2024-10-05T09:05:00,2024-10-05T14:49:00,328.47,EUR,SNA,2024-10-05,SFO,SEA
AS,2024-10-05T14:05:00,2024-10-05T20:18:00,328.47,EUR,SNA,2024-10-05,SFO,SEA
AS,2024-10-05T16:05:00,2024-10-05T22:24:00,328.47,EUR,SNA,2024-10-05,SFO,SEA
AS,2024-10-05T14:05:00,2024-10-05T20:18:00,328.47,EUR,SNA,2024-10-05,SFO,SEA
AS,2024-10-05T06:00:00,2024-10-05T11:54:00,359.64,EUR,LAX,2024-10-05,SFO,SEA
AS,2024-10-05T09:58:00,2024-10-05T15:35:00,373.62,EUR,BUR,2024-10-05,SFO,SEA
B6,2024-10-05T06:15:00,2024-10-05T20:35:00,418.77,EUR,BOS,2024-10-05,SFO,SEA
HA,2024-10-05T08:15:00,2024-10-05T22:10:00,476.04,EUR,HNL,2024-10-05,SFO,SEA
AS,2024-10-05T09:13:00,2024-10-05T14:32:00,510.14,EUR,PSP,2024-10-05,SFO,SEA
HA,2024-10-05T07:15:00,2024-10-05T23:30:00,517.96,EUR,OGG,2024-10-05,SFO,SEA
AS,2024-10-05T08:48:00,2024-10-05T13:39:00,209.14,EUR,LAX,2024-10-05,SFO,SJC
AS,2024-10-05T16:59:00,2024-10-05T22:12:00,209.14,EUR,LAX,2024-10-05,SFO,SJC
